"review_title","review_text","review_star","date","author","page"
"Great for streaming","Set easy and wifi connection simple. Roku streaming device worked so well that I bought a second one for another TV. Also dropped Comcast to basic on one TV and eliminated it on another as there are so many streaming channels that I hardly every us cable except for some live news reports. Great to watch movies and TV shows, especially PBS.","5.0 out of 5 stars","Reviewed in the United States on July 5, 2020","Peter A. Torzilli",410
"Nice streaming stick","It works well, but you often have to unplug it to cool it off overnight. If it overheats one or more of your streaming services will freeze. All in all I like it","4.0 out of 5 stars","Reviewed in the United States on April 23, 2022","L Taylor",410
"Bad Remote, Worse Support","Problems with the remote out of the box, after a couple months it doesn't work at all. Tried all the troubleshooting steps, apparently the only thing worse than Roku quality control is their support. Opened a ticket over 2 weeks ago and followed up twice and still nobody has reached out to me! Awful experience, will never buy Roku again","1.0 out of 5 stars","Reviewed in the United States on March 29, 2019","Maggie",410
"Great for streaming live TV","This product streams DirecTV now or any other live TV streaming service beautifully that's why I bought it everything about the layout and the processor speed is not laggy whatsoever I highly recommend this product when using the voice recognition button and you're asking to watch a movie or an episode of something it doesn't exactly send you to where you thought it would so I don't use it it's pretty much pointless everything else is great","5.0 out of 5 stars","Reviewed in the United States on April 7, 2019","Russel Muhlbach",410
"The best Roku model. Worst remote ever.","I only rate it at 4 stars because the mute button on the remote is in the worst possible location. They should fire the designer because you keep accidentally hitting the mute button just holding the remote.","4.0 out of 5 stars","Reviewed in the United States on November 28, 2020","Camino",410
"No adult content = useless","Only bought this to get adult content on my Samsung smart tv (which isn't so smart after all) and now they are ruining their product by removing that as an option. Grow up, Roku!","1.0 out of 5 stars","Reviewed in the United States on February 5, 2022","Charles W.",410
"A terrific decision to purchase this Roku!","I was already looking to purchase a new larger TV for a bunch more $$$. Then I decided to try the Roku. My only problem was deciding on which of the 30 or so models. I decided to go with this -$70 model and couldn't be happier. It has saved me close to $700 since I was only going to purchase the new TV to gain some of the new features that my eight year old one doesn't have. For over a $600 price difference, I think I can live with what I have for a few more years!","5.0 out of 5 stars","Reviewed in the United States on October 7, 2018","Gypsy J",410
"Can't handle sports at 30 fps","Update: I discovered from several online forums there is an issue with Samsung 4K HDR TVs and Roku. You must force the Roku to use regular 4K and not the 4K HDR display setting to avoid the terrible image quality. Still not perfect but at least watchable now.Original Review:This device is awesome with 60 fps channels and regular tv at 30 fps but is unwatchable with live sports at 30 fps. With Youtube TV the local sports channels are transmitted at 30 fps and the on screen image is horrific.Since I bought because I could have online DVR on sports channels I cannot use this devuice. Bought a Nvidia shield and 30 FPS is watchable even though its not as good as DTV 1080i.","4.0 out of 5 stars","Reviewed in the United States on February 10, 2018","soccerjock",410
"Roku just workss.","I HAD a fire tv, YouTube tvBut I love my Roku plus. Roku just works.I have 6 Roku devises around the house, even oldone I had to replace for an update.I have Google fiber and a YouTube tv account but fire tv does not have the app for YouTube tv.YouTube tv controller: is junk. it stoped so much I sent it back for a new one but it freezes the same way. And the remote is the most horable, biggest pain, just worst remote I have used.","5.0 out of 5 stars","Reviewed in the United States on December 13, 2018","DirtTrail_overland",411
"Better than the Firestick!!!! Fantastic for Streaming !!!","Includes tv on/off button and volume controls along with instant access to Netflix,Disney +,Hulu and Sling !!!Now one remote is all you need !! Will also access Youtube TV....Great Product for streaming!!!...Get one for every TV in your house....no limit to the number when streaming , unlike Cable TV ,which requires you to rent a box for every TV !!!","5.0 out of 5 stars","Reviewed in the United States on September 2, 2020","Bill S",411
"Roku Remote","The Batteries last 3-4 days in the remote. Have used new batteries and tried different brands but the result is the same...the remote stops working after 3-4 days. Insert new batteries and it works just fine only to stop working a few days later....frustrating.","1.0 out of 5 stars","Reviewed in the United States on January 25, 2021","Surina",411
"Just doesn't work - try a different option","Did ok for about a month but after that things went downhill FAST. Doesn't connect, video freezes up every 2-5 seconds, error messages around network connection are nonstop. Meanwhile all the other devices in the house are absolutely fine, network strength is fine, everything is working as it should except the roku. Not sure if we just got a defective one but overall impression is very bad.","1.0 out of 5 stars","Reviewed in the United States on April 30, 2020","Aleks K",411
"Remote does not pair","I plugged it in and started the setup but the remote does not pair. The message on the screen keeps saying pairing with remote... I restarted the stick, unplugged the device, etc. at no success. I returned it and bought Amazon Fire Stick Lite for even cheaper $17+, and its remote is paired immediately when turning on, and the rest is sailed in no time. Roku should look at their quality control of products, definitely some issue there.","1.0 out of 5 stars","Reviewed in the United States on December 3, 2020","D. Le",411
"awesome product good seller!","i really love the new roku stick! amazing!!! it seem to come with ""bonus features"" as the remote is also synchronized as the TV remote so no need for more than one remote! it also came with a cable extension which is also awesome! i will enjoy it!!! oh and the picture is amazing so much more clarity in the high definition! thank you!!!! good seller!!!","5.0 out of 5 stars","Reviewed in the United States on May 13, 2020","Amy Rayboun",411
"BAD PRODUCT","Bought, used for a month, left alone for 4 months now not working. ROKU says replace the remote. BS. Customer service is email. NO PHONE CONTACT. Convenient. They tell you how to try and reconnect your ROKU. Already tried that and now their recommendation is replace remote. Really?! Been there, done that, did that.","1.0 out of 5 stars","Reviewed in the United States on July 8, 2020","RK",411
"#1 Video streamer.","Excellent.. here is what i think:1. They produce much better sound than FireTV ""stuff""2. Volume rocker to control TV volume4. 4K Video5. I can control TV power on/off w/ this remote (Through HDMI Arc)6. Amazon Video App is not that great, but everything else is fantastic. Amazon let others live too :-)7. Great price (Bought them for $50)8. Great Wi-fil (MU-MIMO, search on duckduckgo )very happy w/ the purchase.","5.0 out of 5 stars","Reviewed in the United States on January 25, 2018","M. Reddy",411
"Snappy!","Great device! Snappy in response (I use Portal), and would recommend that if your TV has always-on USB, it stays live and ready in an instant, if not, use the included USB adapter to keep the power on the Roku. We love it!","5.0 out of 5 stars","Reviewed in the United States on June 15, 2020","Lisa Thompson",411
"Enhanced remote is anything but","I have to pair the ""enhanced remote"" at least twice a day, which requires power cycling the roku, which needless to say is a PIA. Roku is sending a replacement and I will update the review if that solves the problem.UPDATE: Didn't solve the problem, still un-pairs, same with the app on my phone so I know it's the actual device. Since it's an issue that happens intermittently Roku isn't being very helpful. I would buy an Amazon Fire instead.","1.0 out of 5 stars","Reviewed in the United States on February 26, 2019","nhcc02",411
"Works great!","Took a few minutes to setup, went off without a hitch. Very snappy and responsive. There is no calling to activate your roku device like you may see in some reviews, those people are *ahem* not suitably equipped to deal with the real world.The only complaint I can really lodge against it us how many different models there are to choose from, it's crazy.","5.0 out of 5 stars","Reviewed in the United States on January 5, 2020","JDD",412
"Streaming stick","Didn’t work with my tv, even right next to WiFi, never found the signal, had to return","3.0 out of 5 stars","Reviewed in the United States on September 6, 2021","Jerse",412
"The remote failed almost immediately","I bought this a couple months ago so now it's outside when I can return. I didn't hook it up until the start of the COVID-19 quarantine and was excited to have something I could use during that time. Unfortunately, the second time I used it, the remote wouldn't sync and I had to do a series of steps I looked up online involving taking out a battery and pushing three buttons at once, etc. It's ridiculous. I've had to do that every time I've used it since. Needless to say, it's not what I had in mind for convenience and I'm never really sure if it's going to work at all the next time I want to use it. Unhappy is putting it mildly.","1.0 out of 5 stars","Reviewed in the United States on March 29, 2020","Lynn Hill",412
"Works great and no antena needed for local stations","The person who said she was charged $70.00 to set up her roku got scammed. There is no charge no matter how many you rokus you have. Sounds like she clicked on an unofficial site for help and got scammed, so beware. It's happening to other customers according to what I've read. I'm happy with the device, have several and paid nothing to set them up.","5.0 out of 5 stars","Reviewed in the United States on August 31, 2019","Ms. Understood",412
"Works great, low price. Love ROKU","Came with a great remote that can control my panasonic TV; a must for me. It is a lot more responsive than my old prime stick. If you like the more expensive Ultra, get this one for cheaper. Not comparable in performance with Ultra, but definitely will suffice","5.0 out of 5 stars","Reviewed in the United States on February 13, 2021","Nor thau chua",412
"Definitely yes!","Love this! I chose to ditch the dish for the Roku stick and am glad I did. I’m saving a lot more money (paying about $50/month vs $200). If you’re used to cable, dish, etc is harder to just scan and find something to put the tv on because searching is done differently. But there are more shows/movies to choose from so it’s really a lot better!","5.0 out of 5 stars","Reviewed in the United States on July 30, 2020","Crystal Hoffman",412
"Waste of batteries!","This Roku is a great device but the remote has a big problem , it drains the batteries even when not in use and you need to be replacing batteries almost every week or every two weeks , I have bought 4 of them and all of them have the same problem.","2.0 out of 5 stars","Reviewed in the United States on December 31, 2020","Juan P.",412
"Won't connect to wireless network and remote is worthless.","This thing won't connect to my wireless network it found 3 feet away. Remote is almost useless, as it either doesn't respond or jumps several selections at a time. Very disappointing.","1.0 out of 5 stars","Reviewed in the United States on October 31, 2021","Harland H Hector",412
"Good, but may get hot.","All is great, except it gets pretty hot. One TV we used it on didn’t cool as well as the others, and we ended up getting a high heat warning and the thing was very hot to the touch. So much so that it was hard to handle.We swapped it to another TV and it works great. Big fan of the Roku product line in general","3.0 out of 5 stars","Reviewed in the United States on July 2, 2020","Andrew C",412
"Flimsy USB cable.","Great device as most Roku's are but the usb charger was loose and actually broke off.","2.0 out of 5 stars","Reviewed in the United States on September 7, 2021","James R. Bragiel",412
"Best media player on the market","These are absolutely the best stick type media players if not the best all around. The thing I most appreciate about the ROKU players is the basically incorporate everything including Amazon, Netflix, ROKU, and every other streaming media there is pretty much if it is not on the stick itself which most are including Google/Youtube you can get it through apps and ROKU works with all those as well specifically with this on it is capable of UHD and everything that goes with including Dolby Atmos capabilities etc.","5.0 out of 5 stars","Reviewed in the United States on February 7, 2018","rapid1",413
"Avoid Roku 4K","Constant audio cutout. Happens about every 15 seconds in any app. Similar reports all over the internet and Roku has never addressed them. Apps built into the tv work fine and Apple TV works fine. I’m amazed that a company that builds one device can’t get it right. Garbage and it wasn’t even that cheap.","1.0 out of 5 stars","Reviewed in the United States on October 25, 2020","Stan",413
"Great Value For The Price","I've been using this for three months now. I am so glad I purchased this instead of buying a 2nd Smaty TV. It has performed flawlessly and I couldn't be more satisfied.","5.0 out of 5 stars","Reviewed in the United States on March 12, 2022","Mariano G",413
"Great Buy. Streams Well.","I bought the Roku specifically because I wanted to stream Disney+. And I have to say it does not disappoint. It is very user friendly, you can even control things from your computer--makes downloading different services a lot easier and quicker. Only downfall for me is the voice recognition doesn't seem to work very well, basically not at all. But that's a minor thing that doesn't particularly bother me. I would totally recommend this item if you are on the fence about it.","5.0 out of 5 stars","Reviewed in the United States on November 26, 2019","Wiley Payumo",413
"Roku stick, tricky install.","Having a problem with the install. Wont work without going thru the blu-ray player... As a stand alone product this is unnecessary. This was going to be used instead of the blu-ray. Still working on this. This TV is not connected to cable or sat. Only used for subscribed channels.It does work nicely though thru the Blu-ray. So far have not used the voice recognition.","4.0 out of 5 stars","Reviewed in the United States on November 21, 2019","Tfill",413
"Easy to use.","This thing is worth every penny. I have a Roku Smart TV and Apple TV. I love them both but I needed something else for a tv that didn’t have anything. This really has it all. If your looking for a cheaper alternative for smart tv or Apple TV this is what you want. It’s fast, it has all the apps you need. And what’s most important to me, I can mirror my phone to the tv. Pictures, videos, movies.Plug it in. Set up. Log in and your set!","5.0 out of 5 stars","Reviewed in the United States on January 3, 2019","AMKelly",413
"Roku Streaming Stick+ | HD/4K/HDR Streaming Device with Voice Remote","This is our third Roku device, we have been using them for years. The Roku Streaming Stick+ | HD/4K/HDR Streaming Device with Voice Remote works great with our 1080p Television but does not work with our older 720p television. It causes the 720p TV to keep seeking a video resolution and the TV strobes on and off. The same 720p TV works fine with the older Roku unit. So, I only use it on the 1080p TV. I also think the voice remote should work in more areas on the Roku interface.","3.0 out of 5 stars","Reviewed in the United States on March 11, 2021","u4ea",413
"Known Overheating Defect","The Stick overheats posing a fire hazard for the device, the tv and the house. This is a known problem by Roku. DO NOT BUY THIS PRODUCT!!","1.0 out of 5 stars","Reviewed in the United States on June 25, 2020","Eric B.",413
"Don’t purchase","For the first week I had this item everything was fine. Then all of a sudden it kept dropping from the Internet. I have real strong Wi-Fi and my Wi-Fi modem box is right next to it. When it drops the Wi-Fi it takes a minute it restarts and then it’s frozen and you cannot use it. I would not recommend us it’s a waste of money!","1.0 out of 5 stars","Reviewed in the United States on March 14, 2021","Eve Z.",413
"Super glitchy","I bought this because we no longer had free cable boxes provided through XFinity. While it does work, I hate almost all of it's functionality. It doesn't show you where the program is while fast forwarding. When you delete a show that you have watched, you have to completely exit out of the program and go back in, otherwise it freezes. These are just two examples. I will be upgrading soon, I've learned a lot about these sticks, and will research accordingly.","3.0 out of 5 stars","Reviewed in the United States on March 22, 2019","EmVega",413
"Cut the cord with Roku","Cut the cord. This works better then I hoped for. Setup was quick and easy. The stick found my network and connected. It all took less then 20 minutes from opening the box to streaming Roku content. Installing apps is straight forward and easy. I’ve been using it for a month and still finding new things out. Paid $49 for the stick and saving $59 a month in cable costs. This is great. Our area has fiber running to each home. Streaming is fast. I should have done this a year ago.","5.0 out of 5 stars","Reviewed in the United States on June 28, 2019","BTL 6151",414
"Love it!!","This was to upgrade an old roku we had. Old one had old connection, constantly dropped connection.This one is AWESOME! Love the wifi connect, voice, and tv controls.","5.0 out of 5 stars","Reviewed in the United States on July 21, 2021","C. Lubbeck",414
"This Roku awesome!!!","I see now why people are given there's such high reviews. It is fantastic!!! I bought it for my son and he loves it. Especially the voice activation part of it. It's super well-made and it was easy to hook up.I bought this to replace his old Roku 3 that wore out. This worked beautifully.","5.0 out of 5 stars","Reviewed in the United States on September 11, 2020","Callie",414
"The dang thing works and works well","2 thumbs down to Vizio - Only way to play Disney + is ""cast"" it. Bull Hockey to them - no native app in the offing.So bought and installed this guy. You will need access to a laptop to enter the ""link"" code that links the critter and your TV. The smartphone app will help - far easier to enter usernames and passwords on it than using the remote (makes phone act as remote - with a keyboard!)","5.0 out of 5 stars","Reviewed in the United States on December 29, 2019","Trey Chanter",414
"Great compact device, easy upgrade, remote works fairly well","Overall this was a great upgrade from our Apple TV 3rd gen. We are only using for 1080p content at the moment.Super small & portable.If you're already a Roku user, the interface is identical, at least to my 2018 TCL TV. The remote automatically paired with the IR on my 2012 LG Plasma, which I didn't want at first, but this meant that it works also with my Vizio soundbar for volume control, so that works well too.One gripe: every time you power off the TV, the Roku must start up again each time you turn it back on. This sometimes takes 30 seconds to fully become functional. Maybe this is just me, but worth noting if you turn your TV on and off several times per day.Another thing to mention, especially if you're coming from an Apple TV: the interface for each app is different, so it takes some getting-used-to.","4.0 out of 5 stars","Reviewed in the United States on June 24, 2020","Wluttrell",414
"Best Streaming Device and Voice Recognition","Rather than buy a new smart television - I chose Roku as the better choice amongst other streaming services. It's great and meets all my viewing entertainment needs - news, sports, movies, educational and more. Install was very easy ""plug and play"". Just connect to my WiFi. Easy.","5.0 out of 5 stars","Reviewed in the United States on January 9, 2021","DarkMan",414
"Knocked off a star because the remote doesn't come with a handle to put on your wrist like the other ones do","Got this to replace one of the original Roku boxes in our house that was wearing out. It works just the same as the box did, but with a smaller remote and obviously just a stick instead of a whole box. Knocked off a star because the remote doesn't come with a handle to put on your wrist like the other ones do. And, the tag is so skinny I can't clip one on easily. This makes it fall and get lost into the couch more often because it's so thin and lightweight. Otherwise, it's great!","4.0 out of 5 stars","Reviewed in the United States on July 3, 2018","N. Head",414
"So glad I switched from firestick","This is way better than the firestick. User interface is much better and I can actually get to my vudu. Love how easy it was to add apps and the quality is so much better. Only complaint is the remote sometimes is really unresponsive. I have never tried the voice recognition part.","4.0 out of 5 stars","Reviewed in the United States on November 11, 2019","shhhhhh6",414
"This does what we wanted and does it well","Easy installation, worked the first time. Works great. ONE time I had to pull the power and re-insert the plug to reboot the unti. I like it. Our TV is WAY smarter now.","5.0 out of 5 stars","Reviewed in the United States on February 14, 2022","Leonard Frieling",414
"One recent glitch.","The Roku has been wonderful. Easy the set up, easy to use. Unfortunately, now that I've used it for about six weeks and the return window has closed, it's begin having issues. Three different days it has garbled the sound on all channels. At the exact same time, I checked the other two TV's & they're fine. One has a Firestick and one has another Roku. The sound is also fine using the antenna So tonight I disconnected the Roku from the affected set and immediately plugged it back into the same HDMI port. The problem went away. It's not my TV and not the Internet so it has to be the Roku. I really like it and would happily exchange this one for a new one but too much time has passed. If it weren't for this recent issue I would give it 5 stars.","4.0 out of 5 stars","Reviewed in the United States on April 3, 2022","Steinbeck",414
"Reliabilty","The unit works with the ROKU app on my iPhone. However the remote control interaction with the streaming stick is quite unreliable. Almost daily I have to remove the batteries from the remote and execute the steps to pair the unit with the remote. Sometimes this works the first time but often it takes more than 2 tries to reestablish the connection. I am returning the device. I had the same problem with a ROKU 4 unit.","1.0 out of 5 stars","Reviewed in the United States on August 16, 2019","Mario Mere",415
"Great stream quality and easy to use","Easy to install and set up, have all your logins for the streaming services if you have any. Easy to use, I have the same Roku for 2 different tv’s in my house. Stream quality is great, it works better than the apps that are already on my smart tv. I have them on a Samsung and another cheap brand tv","5.0 out of 5 stars","Reviewed in the United States on July 26, 2021","Amazon Customer",415
"Connectivity issues","I love the roku BUT i have more connectivity issues with it then i dont know what I literally can try and go on hulu through roku and it hulu will say not connected to the internet cant load....i switch and watch hulu through the app on the smart tv and it works completely fine...its gets very annoying bc i have very good wifi","3.0 out of 5 stars","Reviewed in the United States on August 14, 2020","luckynat",415
"Not brand new","I thought I was buying a brand new roku streaming stick but when I plugged it in and turned my tv on, it was already signed into someone else’s account. ??? Like their credit card info was on there and everything. The remote battery runs out very quickly. I’m wondering if it’s because it’s been used or if that’s normal ? For the most part the streaming quality is good, it can be a little buggy so again not sure if that’s random or because it’s used.. maybe that’s why the other person returned it <U+0001F937><U+0001F3FB><U+200D><U+2640><U+FE0F><U+0001F926><U+0001F3FB><U+200D><U+2640><U+FE0F>","3.0 out of 5 stars","Reviewed in the United States on September 2, 2021","Haley",415
"So nice.","Roku Streaming Stick+ | HD/4K/HDR Streaming Device with Long-range Wireless and Voice Remote , I cannot complain. I won't complain. I didn't think the voice remote would make that large of a difference. Well, I was so WRONG.So nice ~","5.0 out of 5 stars","Reviewed in the United States on April 18, 2021","Uncle Buxx or Aunt Roxx",415
"useless","I dont know if my remote was defective, the stick was broke, or this product sucks. I Have the old Roku with the little box and i love it, so when i bought a new 4k tv i thought it was a no brainer to get this. After setting it up I noticed that the remote wouldn't respond right. To scroll up or down I would have to hit the button like 10 times and it would move once. So I went to the back of my tv and aimed it right at it and it worked flawlessly. So I went and sat back down and it wouldn't respond again. It seams the tv blocks the signal wich pretty much makes this product useless. I either have to put out more money for the next one up or go back to fire stick.","1.0 out of 5 stars","Reviewed in the United States on March 2, 2019","Amazon Customer",415
"Possibly the best streamer out there right now.","I especially like the channel selection and ease of adding them to my home screen. The picture is fantastic. While I'm not completely cutting the cord, I will be eliminating the cable box and going with a new streaming package from the cable company saving at least $50 per month.","5.0 out of 5 stars","Reviewed in the United States on July 23, 2021","Calvin Church",415
"Very Happy with Picture Quality and Streaming Options","I am very pleased with the streaming service options and the picture quality. Recently cut the cord and this is a great way to consolidate all of the streaming services onto one platform for access individually. The voice recognition seems to work pretty well. I am happy with the purchase and ease of set up.","5.0 out of 5 stars","Reviewed in the United States on July 22, 2020","TravelinLight",415
"Great product","its slimmer and more advanced than previous versions. Serves the purpose very well.Its good for 4K TVs and doesn't take much space like the Roku box.I would definitely recommend it.","5.0 out of 5 stars","Reviewed in the United States on October 24, 2021","Almendruko",415
"Overheating Issue","The setup and activation were easy, it just took far longer than I thought it should. But then I have a lot of channels on my Roku account.My only issue is that I get an onscreen overheating message. It is plugged into an HDMI auto switch on top of my media cabinet. Not anywhere near another heat source. I finally moved the switch over so that the ROKU was sticking out in the air off the edge of the cabinet. That seems to have mostly stopped the messages. The previous HD ROKU stick was also very hot. They need to put cooling fins in the outer case. If this issue continues I will probably stick a heatsink on it.","4.0 out of 5 stars","Reviewed in the United States on February 16, 2021","Derek Emehiser",415
"Do not buy.","Device does not work. Tried streaming a show on hbo, immediately glitched requiring a forced restart. Checked internet speeds/ made sure i was using the latest version. Then tried disney plus. Immediately glitched, screen started flashing and remote became unresponsive requiring another forced restart. Device was very hot to the touch. Let it cool down. Tried different hdmi port. Exact same issue. Possibly defective, or maybe they are all like this. Either way, now i get to drive to an amazon return location which are somehow never close. #fun times.","1.0 out of 5 stars","Reviewed in the United States on January 23, 2021","John Veloce",416
"Do not buy yet. They don't have these perfected or anything close.","Terrible WiFi connections. The built-in Android TV never has an issue where Roku does. Apps crash all the time.","1.0 out of 5 stars","Reviewed in the United States on May 28, 2021","Ryan Duhaime",416
"Cut that Cord!","Was worried the Stick wouldn’t work as my TV Port is in Middle of back of TV.Got on Great Sale.Works Great.Love the Volume Control and Voice Feature.First time using anything but Cable TV.Just Cut the Cord and saved $150 a monthI’m not a Techy Person and this was very easy to set up and give ATT their Equipment back <U+0001F44D><U+2B50><U+FE0F><U+0001F44D>","5.0 out of 5 stars","Reviewed in the United States on April 29, 2021","Donna Franklyn",416
"It's a ROKU with 4k capability","It is easy to plug in and I was tickled silly to remember my WIFI password. It works great so far. I don't have a 4k tv so I can't comment on that. Quit working in less than 2 months. Bought 3-22-2021, delivered 3-38, quit working 5-10-2021","1.0 out of 5 stars","Reviewed in the United States on April 27, 2021","DJ620",416
"RoKu vs Amazon Fire Stick Max","Roku vs Amazon Fire Stick Max both are excellent devices but in simple words Amazon Fire Stick you have more options for customization while in Roku you have limited options.","4.0 out of 5 stars","Reviewed in the United States on January 14, 2022","Elites",416
"Roku devices are great alternatives to expensive satellite or cable packages","Roku devices are great alternatives to expensive satellite or cable packages. The stick is a nice clutter-free option. I had 2 older sticks (3500 & 3600 that were getting very slow. I bought 2 of the Stick+ to replace them. Just read the clear directions, and installation/setup is very easy and mostly automated. This remote also controls TV power and volume, which is very convenient. I'm very pleased with Roku hardware and software.","5.0 out of 5 stars","Reviewed in the United States on February 14, 2018","Diane",416
"Love it!","This replaced my old 2014 Roku stick. I couldn't get some channels on the old one (Peacock). It's faster and the video seems sharper. I plan on ditching Dish this summer and just going with YouTube TV because it even includes local channels.","5.0 out of 5 stars","Reviewed in the United States on April 11, 2021","Amazon Customer",416
"best streaming device I have tried","Absolutely one - two - three set up and no functional issues! I love this item","5.0 out of 5 stars","Reviewed in the United States on June 20, 2018","TERRY GAINER",416
"Makes Prime video trouble free","Whether I am streaming direct to TV or casting through phone, Amazon leaves so many bytes on devices, I have to turn off and reboot periodically. Roku is the fix","5.0 out of 5 stars","Reviewed in the United States on March 8, 2022","Calrefugee",416
"Love It, Worth the Price","I can’t afford cable, so I decided to buy this. It’s actually really good, having the ability to play Netflix, YouTube, and Hulu, my main sources of “TV”/Entertainment. It sometimes has a lil trip up on my voice recognition, but otherwise it can pick up on my commands, especially when I only use certain channels. It allows you to personalize it to where you can choose from the dozens of channel options and the background color.It’s a bit pricey, but I believe it’s worth it.(Btw- it can play Spotify and other music streaming services)","5.0 out of 5 stars","Reviewed in the United States on November 2, 2019","Angelica Norton",416
"Cut the cord - I did!","I purchased this stick and I can watch hundreds of movies all for free. The choice of channels is great. Easy to set up, easy to use. I used to pay $200 a month in satellite TV and now I have a streaming service for $49 a month. I highly recommend. I can't believe I was living under a rock and did not know about Roku!","5.0 out of 5 stars","Reviewed in the United States on May 29, 2020","Liz and Roger",417
"Nice little device for the price","Works quite well and easy to set up. I mainly only use it for NBA league pass and YouTube.I find the arrow pad on the remote a little difficult to use mainly because I'm used to this part of a remote being lower down so I can't always find the arrows by feel and have to look to make sure i have my finger on the right button. Once I have it in place though, it's fine.I also find some of the preset buttons a bit pointless because I don't use Sling, Hulu or Vue so these serve no purpose to me. Maybe these buttons should be programmable shortcuts?NBA League pass works really well. The interface isn't as clean as AppleTV and there is a little lag when switching between days to view games but this is only a minor thing.Once you select the game to play, it loads quickly and streams at the highest bitrate setting. It's easy to navigate through the stream but I wish the right arrow skipped 10 seconds without pausing the video and bringing up the time slider. Because it pauses the stream, you have to press the right arrow and then press enter so make it play which creates an extra step. This is annoying when watching a game a few hours after it has finished as it makes it tedious to skip through breaks in the game.YouTube works well and pretty much the same as on any smart TV. The only things I don't like (navigating, non-qwerty keyboard etc.) are due to the YouTube app itself, nothing to do with the Roku.Overall it's a great little device and works well for what I use it for (mainly NBA League Pass). Would probably give 4.5 or even 5 stars if the navigation of a stream was smoother as mentioned above.","4.0 out of 5 stars","Reviewed in the United States on May 3, 2018","Amazon Customer",417
"Not working with tv","Product does not work with VIZIO TV I have. I have gone through every process suggested by both Roku and Vizio to solve the HTTP error that I am receiving. Nothing has worked. I would suggest going with another product, apple tv, etc.","1.0 out of 5 stars","Reviewed in the United States on May 15, 2021","Amazon Customer",417
"Roku over Fire stick anyday","Really glad I got it. Only hiccup was Netflix stalling out, and had to unplug and restart. Other than that, Roku is incredible. Got it over Amazon stick because Amazon is all about pay this pay for that, but Roku has so much to offer like freebie channels. Main reason was to get Showtime to play without paying for it through Amazon, because I already have an account. Amazon is lacking in so much lately it's almost embarrassing be cause they have trillions to spend. Roku will always be supreme!","5.0 out of 5 stars","Reviewed in the United States on June 24, 2019","SnootSnoot69",417
"Works great","Roku is really great. We got Amazon Prime with out flat screen downstairs. Using Roku to stream same services to upstairs bedroom. Works great. Ridiculous amounts of shows. Makes you want to become disabled, so you can watch 24 hours a day, 7 days a week!","5.0 out of 5 stars","Reviewed in the United States on December 28, 2019","Laurie A. Pine",417
"doesn't last long","i've had it for about a year.. it has glitches every once in a while. now the volume doesn't work on the remote.","4.0 out of 5 stars","Reviewed in the United States on May 27, 2021","lame tire page",417
"Nice upgrade","Besides being delivered to the wrong apartment, the actual set up was super easy! This device brings ALL of my streaming services together & includes the movies/tv shows i bought from Itunes. Its so nice to have them all in once place. If i had one issue, it seems there can be a random lag & the quality of youtube video is not the best. But overall, this is definitely worth it!","4.0 out of 5 stars","Reviewed in the United States on November 21, 2019","AT",417
"Lite use only, not 100% reliable","Bought this thing a year ago, couldnt get enough power from the tv connection so its another wire from my tv to an outlet. No problems until a month or two ago when I started having problems w the volume control buttons not working on occasion. Now, they dont work at all and its like I'm a kid again having to get up everytime the volume needs to be adjusted.","5.0 out of 5 stars","Reviewed in the United States on May 15, 2021","Kaysie Rew",417
"Be careful of this product","I bought this product on May 20,2018 and have had it on TV since. It worked great until 10/8/18 when remote would not control the on/off/volume. I called Roku and they sent me another remote but it didn't work either. I continued using the remote without those features working. Recently another problem with Roku arrived. The unit will not connect to Spectrum unless I unplug the power cord and reboot it. Sometimes this takes several tries. This unit is very frustrating and I doubt I will buy another.","2.0 out of 5 stars","Reviewed in the United States on April 4, 2019","Rick",417
"Love Love Love","I so luv everything about Roku it’s new and awesome . Recently I purchased a 85 inch screen TV it was on sale great buy . If I had a choice it would be Roku so I purchased this streaming stick and it’s as if I’d bought a Roku TV . Works great and if you already have a Roku TV you can understand lol . Enjoy","5.0 out of 5 stars","Reviewed in the United States on December 8, 2020","Sharon Ruff",417
"No more high cable bills!","We purchased 4 of these to take the place of using cable. They work great and SO MUCH to watch/to choose from! We should have done this a long time ago. We can watch all of the channels/shows/series that we like. Good price and worth the money! We will be saving about $180/month!","5.0 out of 5 stars","Reviewed in the United States on October 3, 2020","Laura K.",418
"Small but mighty!","Wish we would have purchased sooner to replace our old Roku! Small and mighty. I thought it would not perform as well because its so small but it works so much better than our old Roku! And we love pairing the volume button","5.0 out of 5 stars","Reviewed in the United States on June 14, 2021","Ambrosia Ayde",418
"No clue why I waited.","Easy. Works. <U+0001F60A> If ""I"" could set this up, a monkey can. No clue why I waited. I'll save $120 yearly by just returning ONE cable box. Best part is my awesome TV has 1 cord, period <U+0001F44C>","5.0 out of 5 stars","Reviewed in the United States on October 26, 2020","chris",418
"Excelente extreming muy intuitivo y fácil manejo","Completo el control excelente estoy probando es el segundo roku que compro lo recomiendo mucho fácil manejo lastima que no se pueda poner programas de iptv sería excelente si se pudiera","5.0 out of 5 stars","Reviewed in the United States on February 27, 2022","FRANCISCO",418
