"review_title","review_text","review_star","date","author","page"
"Perfect!","Great product, just what I wanted for streaming.","5.0 out of 5 stars","Reviewed in the United States on August 19, 2021","Lina Chakrabarti",360
"Weak compatibility","Not compatible with most sports apps.","1.0 out of 5 stars","Reviewed in the United States on December 13, 2021","CKBAN",361
"Work like it should","Family movie night made possible","5.0 out of 5 stars","Reviewed in the United States on February 19, 2021","kawa",361
"Nice","Pretty decent little gadget!","4.0 out of 5 stars","Reviewed in the United States on September 22, 2020","Skylar",361
"Chromecast, the best!","Best quality Chromecast yet!","5.0 out of 5 stars","Reviewed in the United States on April 28, 2019","Frank",361
"Acceptable","Haven’t set this up yet but plugged in to my tv and it’s winking so that’s great!","4.0 out of 5 stars","Reviewed in the United States on February 1, 2021","Jordan",361
"It works very good","I like it thank you","5.0 out of 5 stars","Reviewed in the United States on July 11, 2019","Amazon Customer",361
"Great price and quality","Perfect price - much lower than local retailers offering the same quality.","5.0 out of 5 stars","Reviewed in the United States on February 11, 2020","Meggs",361
"Love it","Works well! Exactly as described.","5.0 out of 5 stars","Reviewed in the United States on July 3, 2019","naya377",361
"Easy installation","Good casting device.","5.0 out of 5 stars","Reviewed in the United States on August 24, 2019","eric",361
"Google Chromecast","Love it! Easy to use and worked well.","5.0 out of 5 stars","Reviewed in the United States on March 16, 2019","Hotrodmommy808",361
"Shipping is dependable","Christmas gift for my granddaughter she thought it was perfect","5.0 out of 5 stars","Reviewed in the United States on January 3, 2019","Lynda colesworthy",362
"Amazing product","Wish i got it sooner","5.0 out of 5 stars","Reviewed in the United States on June 28, 2019","Alynn",362
"defective","have to reboot almost every time i want to use it","1.0 out of 5 stars","Reviewed in the United States on September 28, 2020","alex milligan",362
"just what I wanted!","This is awesome, exactly what I wanted. Works perfectly!","5.0 out of 5 stars","Reviewed in the United States on May 19, 2021","Holly",362
"Great deal!","Great price! Works like a charm! Easy to set up!","5.0 out of 5 stars","Reviewed in the United States on October 19, 2019","Cyndi",362
"Great product!","Quick reproduction and access.","5.0 out of 5 stars","Reviewed in the United States on July 14, 2019","Daniel",362
"Could be better","It chooses when it wants to work","2.0 out of 5 stars","Reviewed in the United States on June 26, 2020","Kindle Customer",362
"Easy install!","Works as ordered","4.0 out of 5 stars","Reviewed in the United States on January 26, 2021","Jim D.",362
"Love my Google Chromecast!","Bought one for myself and my daughter. Love this device! Easy to control with phone app as well.","5.0 out of 5 stars","Reviewed in the United States on December 27, 2019","Amazon Customer",362
"1080 and not great audio, no video delay","What you should know: This has 1080 and not dolby atmos unlike the newer google chromecast with tv which has dolby atmos and 4k which is 20$ more. The audio was too faulty for me, so I returned it. The picture is decent standard 1080. You can stream one tab and use your computer at other times or your whole desktop and any site/app will stream. There is virtually no delay in video from device to tv. Overall, it's ok but not top quality.","3.0 out of 5 stars","Reviewed in the United States on July 3, 2021","Stacy Hawks",362
"Don’t purchase","Freezes and crashes confirmed hardware issue, not in network","1.0 out of 5 stars","Reviewed in the United States on April 25, 2021","Daisy Gonzalez",363
"Works great.","Works great as intended. Everything came in the box and there are no issues.","5.0 out of 5 stars","Reviewed in the United States on April 17, 2020","Sotes",363
"Easy installation and works smoothly","Works perfectly. Very easy to install.","5.0 out of 5 stars","Reviewed in the United States on June 23, 2020","Picky buyer",363
"Sound cuts out fast","When mirroring to the tv sound works for 20 seconds than sound cuts off super disappointed that doesn't work great with wifi","2.0 out of 5 stars","Reviewed in the United States on February 27, 2021","Angelina",363
"Good buy","Works as described","5.0 out of 5 stars","Reviewed in the United States on June 30, 2019","Where’s there’s a Will there’s a Way",363
"Great Device","Great tool to be able to play YouTube, etc directly to your TV. I bought two and gave one to my nephews.","5.0 out of 5 stars","Reviewed in the United States on February 26, 2019","Pedro Cordero",363
"Easy to connect","Easy setup, works well with my phone.","5.0 out of 5 stars","Reviewed in the United States on July 26, 2019","S Brum",363
"PC Screen","Economic and convenient method of displaying my PC screen on my TV.","5.0 out of 5 stars","Reviewed in the United States on August 4, 2019","DAVID L BOWLES",363
"Works as expected.","Easy hook-up and easy function, I just wish it could integrate on the input that I watch those frequently instead of having to switch whenever I use the Chromecast. That's a matter of personal preference though. The product works well.","5.0 out of 5 stars","Reviewed in the United States on July 13, 2019","Ryan Edward Perry",363
"It works","Worked out well","4.0 out of 5 stars","Reviewed in the United States on July 9, 2019","valerie miranda",363
"Good product","Easy to use","5.0 out of 5 stars","Reviewed in the United States on February 10, 2021","Berto",364
"The price","Nice!","4.0 out of 5 stars","Reviewed in the United States on September 9, 2019","Laura Campbell",364
"Recommend and easy to use","Very easy to set up","5.0 out of 5 stars","Reviewed in the United States on February 5, 2020","Dory",364
"Good for me","I like the user interface. The process was straight forward to install it.","5.0 out of 5 stars","Reviewed in the United States on June 8, 2021","Neeks",364
"Easy set up","I love this . Its very easy to setup.","5.0 out of 5 stars","Reviewed in the United States on January 27, 2020","Ashley G.",364
"super easy","Your grandma can figure this out.","5.0 out of 5 stars","Reviewed in the United States on February 3, 2020","Travis Goodman",364
"Wifi only they do not tell you that","Cannot use this there is no wifi where i am at so i cannot even use","1.0 out of 5 stars","Reviewed in the United States on May 16, 2020","Timothy J Bevis",364
"Great","Does exactly as it states.","5.0 out of 5 stars","Reviewed in the United States on December 29, 2019","Danny Gurley",364
"I love it","Amazing device. I love it","5.0 out of 5 stars","Reviewed in the United States on July 23, 2021","Ali abbas alwazir",364
"Satisfied..","I am satisfied very much !I like it !","5.0 out of 5 stars","Reviewed in the United States on January 25, 2021","DeeDee",364
"Plays YouTube from my phone and no ads! Yeah!","Plays YouTube from my phone and no ads!","5.0 out of 5 stars","Reviewed in the United States on March 1, 2019","T.Z",365
"Easy to set up and use","Price","5.0 out of 5 stars","Reviewed in the United States on December 6, 2021","Richard F Bontempo",365
"Awesome for the classroom","Works perfect","5.0 out of 5 stars","Reviewed in the United States on March 22, 2020","Jason Hudgins",365
"Did not work with any of our 3 TVs","Did not work with any of our 3 TV s","1.0 out of 5 stars","Reviewed in the United States on April 24, 2021","Carol",365
"Great purchase","Great purchase. A few dollars less expensive than Walmart, and I didn't have to leave my house to get it.","5.0 out of 5 stars","Reviewed in the United States on March 11, 2021","Tim",365
"Best option!","I already have an old 1th generation one. It's even better. Best choice!","5.0 out of 5 stars","Reviewed in the United States on June 1, 2020","Daphne Psencik",365
"Not impressed","This is a good product but it is constantly losing connection to my phone to cast my screen when is the only reason I bought it to begin with:(","3.0 out of 5 stars","Reviewed in the United States on January 20, 2021","Michael Tucker",365
"Great Quality and Satisfied","Really good to simply stream YouTube, Netflix or even your Chrome webpage. It’s not a replacement for an Apple TV but it really isn’t meant to be.","5.0 out of 5 stars","Reviewed in the United States on September 1, 2019","Ajay Gonzalez",365
"Latin americans buyers !!","Nice product but if you bought it to use in latin america, you may use YouTube Netflix and disney+ Only!","4.0 out of 5 stars","Reviewed in the United States on March 12, 2021","Kevin",365
"Great buy","Easy hook up","5.0 out of 5 stars","Reviewed in the United States on February 10, 2020","Mary Luby",365
"Excellent for cord cutting on the go.","I have one chromecast for my television at home and another for hotel TVs when traveling. As long as the wifi is accommodating, I'm able to watch nearly every streaming video service I use on a larger screen. For apps that don't support chromecast, I mirror the phone and watch it that way.","5.0 out of 5 stars","Reviewed in the United States on May 10, 2019","Joseph",366
"I'm able to cast my programs to the tv","I'm able to cast my programs to the tv","5.0 out of 5 stars","Reviewed in the United States on April 12, 2019","C. Peng",366
"Good seller Poor product","Maybe I didn’t understand what I was buying. The overall product was not good. The seller did a good job on shipping and was fast. But the product was not cool","1.0 out of 5 stars","Reviewed in the United States on January 3, 2021","Daniel W.",366
"Th","Thanks","5.0 out of 5 stars","Reviewed in the United States on August 22, 2019","Amazon Customer",366
"Chromecast","If you don't have smart TV and don't like connecting you PC to the HDMI every time you want to Netflix, this is the best device to use. I can now easily play my Netflix and Spotify, still to try the other apps I can get. It works great and the connection is fast. Delivery was fast too.","5.0 out of 5 stars","Reviewed in the United States on March 1, 2019","Anesu",366
"Calidad","Excelente","5.0 out of 5 stars","Reviewed in the United States on August 3, 2021","Norberto Nuñez",366
"better than before","like","5.0 out of 5 stars","Reviewed in the United States on February 22, 2021","Sang Lee",366
"Easy set up","I bought three of them and they worked great, easy to instill, easily connected to my devices. I recommended this produce.","5.0 out of 5 stars","Reviewed in the United States on November 4, 2019","Tamara Conner",366
"Yay Chromecast","Love it","5.0 out of 5 stars","Reviewed in the United States on August 1, 2019","rntobe",366
"Works great","Just what we needed","5.0 out of 5 stars","Reviewed in the United States on May 25, 2019","Jeannette",366
"returned it","Returned it","1.0 out of 5 stars","Reviewed in the United States on July 18, 2019","KayCee Good",367
"Bought for a friend","They didn’t like it","4.0 out of 5 stars","Reviewed in the United States on July 6, 2019","Lpep",367
"Great deal","Works great. Easy to install and use","5.0 out of 5 stars","Reviewed in the United States on February 7, 2019","Doug S.",367
"Great produce","Great product","5.0 out of 5 stars","Reviewed in the United States on June 29, 2019","Vic-ToriasMom",367
"It does the job.","Works good.","5.0 out of 5 stars","Reviewed in the United States on July 19, 2021","Nate",367
"Useful","Very useful","5.0 out of 5 stars","Reviewed in the United States on July 4, 2020","jessie",367
"Easy to ise","Prime shipping is great. My son loves this item. Easy to use and move from one TV to another.","5.0 out of 5 stars","Reviewed in the United States on February 2, 2019","Amazon Customer",367
"Great for the bedroom.","Streaming Netflix and Hulu is super easy. The in app volume control is a nice touch.","5.0 out of 5 stars","Reviewed in the United States on June 1, 2019","Marie Elena",367
"Good product, weird delivery","The chromecast itself has been easy to use, easy to set up, and the quality of the stream has been good. The only thing that was off putting, and it was really, really bothersome, was that the package was covered with some super strange oil. What was even weirder is that the oil was covering the box inside the shrink wrap. Thankfully it didn't seem to have permeated through to the items in the box, but it was super nasty to open.","4.0 out of 5 stars","Reviewed in the United States on May 28, 2019","MJ Cara",367
"GAMECHANGER","I didnt even know screen projectors couldnt stream certain videos (like youtube, netflix, etc) for copyright reasons. This just makes ur life so much better as it lets u do alll of that. It has drastically improved quality of my life. get it asapp!!","4.0 out of 5 stars","Reviewed in the United States on February 19, 2022","Sang",367
"Very good","Very good","5.0 out of 5 stars","Reviewed in the United States on August 6, 2019","Amazon Customer",368
"Works good.!","Works good !","5.0 out of 5 stars","Reviewed in the United States on July 12, 2019","Diana",368
"Great tool","I love being able to stream from my phone to my TV!","5.0 out of 5 stars","Reviewed in the United States on August 28, 2020","Vermont Homesteader",368
"Easy to install","I love it. Connection was so easy.","5.0 out of 5 stars","Reviewed in the United States on February 5, 2019","christopher",368
"Got to have wifi","Couldn't use it no wifi","2.0 out of 5 stars","Reviewed in the United States on October 27, 2019","Doral M.",368
"Excelente calidad","Excelente calidad","5.0 out of 5 stars","Reviewed in the United States on June 3, 2019","miguel zavala",368
"Good product","Good product","5.0 out of 5 stars","Reviewed in the United States on June 25, 2019","Cable guy",368
"As described","Used to stream tv in remote area without cable. Works good when weather is good.","5.0 out of 5 stars","Reviewed in the United States on November 19, 2019","Kelly M. Dubois",368
"Easy to use","Works for my tv","5.0 out of 5 stars","Reviewed in the United States on September 1, 2020","Marlen g",368
"Get Roku instead for $29.00","No support m…I gave up as it was constantly going wonky and did not have settings menus to fix anything!. Even Apple spent more time trying to help me try to get Apple TV+ app to stream, when Google’s help site was just well, screwing with me. They know they aren’t supporting users. They think “let’s get the community to do the work” but the product controls are so vapid it is impossible to “commune” on its use. To me, it is arrogant to put a product out to consumers that lacks any kind of menu, reasonable help files, nor reliable setup approaches. It wastes people’s time. A bunch of developers with big heads that confuse their desire to be technically elite with the reality that they are not delivering an elite experience. They are delivering white noise. Like a blank canvas parading as modern art. The Emporer’s New Clothes. No menu. No help. A lot of nothing posing as something. I returned it and got a Roku 4K for 29.00 at Staples and what a difference. It practically set itself up. It worked. Also supports Apple TV+ which Chromecast does not. And there is no need to stream from another device. Roku makes your TV into a smart tv, has a remote that sync so you can operate the tv or stream, and it knows to switch inputs on its own without being told. You no longer need your phone to stream. You get a huge menu of apps. It is far superior. Makes Chromecast look like a hack.","1.0 out of 5 stars","Reviewed in the United States on April 8, 2022","CollegeMom2",368
"Great product","I love it but I didn’t get a remote control.","5.0 out of 5 stars","Reviewed in the United States on February 18, 2021","Jamel Thompson",369
"Perfect for conference rooms","We love these in our office conference rooms! Great value","5.0 out of 5 stars","Reviewed in the United States on July 5, 2019","donna murphy",369
"#allgoogle","Chrome cast is awesome. For google music and casting","5.0 out of 5 stars","Reviewed in the United States on January 28, 2020","Jason L.",369
"Encantada con la compra","Genial!","5.0 out of 5 stars","Reviewed in the United States on July 16, 2020","Sarai Pérez",369
"Comcast","El primer día que lo probé, todo estuvo ok, luego no me funcionó pero no es porque le sucedió nada, sino que no se como usarlo.","5.0 out of 5 stars","Reviewed in the United States on July 22, 2021","Norma Esther Henriquez",369
"Good","Good device","5.0 out of 5 stars","Reviewed in the United States on February 4, 2022","Vicente Ruiz",369
"Doesn't do anything without another device.","I got the chromecast to replace an old failing xbox which I've used to stream Netflix and Amazon and Hulu on my older, dumb, tv. Or so I thought. The box shows lots of streaming apps and gives the impression that they're included. Nope. Apparently all the chromecast does is let you cast from your phone to your tv. That's it, and that won't work for me. I have elderly relatives and also a child who visit my home regularly and also like to watch Netflix, and need to be able to do so without a smartphone. I'm planning to return the chromecast and get a fire stick instead.","3.0 out of 5 stars","Reviewed in the United States on February 28, 2020","S T",369
"Good","Works good","5.0 out of 5 stars","Reviewed in the United States on July 3, 2019","Sonya Megginson",369
"Great","Great value","5.0 out of 5 stars","Reviewed in the United States on July 3, 2019","Gerald",369
"As described","Excellent","5.0 out of 5 stars","Reviewed in the United States on February 10, 2020","Carmen M",369
"They don’t tell you have to pay for a month’s of streaming","Monthly subscription that they don’t tell you about","1.0 out of 5 stars","Reviewed in the United States on April 6, 2022","Doc",370
"Awesome product","I have two of them.No cable only stream tvWorks great","5.0 out of 5 stars","Reviewed in the United States on November 14, 2020","William wolven",370
"Difficult to use","Was not aware that it was necessary to use phone . NO remote available! Tried using but was required to purchase something else b4 continuing! VERY POOR customer relations for a product of this kind!","1.0 out of 5 stars","Reviewed in the United States on September 10, 2020","Karen McCarty",370
"Poor quality","It freezes and the sound goes out","1.0 out of 5 stars","Reviewed in the United States on July 10, 2021","Amazon Customer",370
"5 stars","Great, no problems what so ever","5.0 out of 5 stars","Reviewed in the United States on January 12, 2020","Bueno",370
"Excelente producto <U+0001F44C>","No hay desperdicio","5.0 out of 5 stars","Reviewed in the United States on January 16, 2021","Carlos Laureano DO1-041252",370
"Easy to install","This device is easy to install and I like that its portable and small. I bought one for my parents and it was easy to teach them how to use it.","5.0 out of 5 stars","Reviewed in the United States on February 18, 2020","Kindle Customer",370
"Great gift","Excelent product, great quality","5.0 out of 5 stars","Reviewed in the United States on September 22, 2019","JIM C.",370
"It’s worth it!","Worth it!","5.0 out of 5 stars","Reviewed in the United States on October 21, 2021","Stunna",370
"Great addition to smart home","Yay! We can finally watch some of our shows without plugging in our laptop to the TV. Great smart home accessory to have.","5.0 out of 5 stars","Reviewed in the United States on January 6, 2019","Sean & Brooke",370
"Need hig speed internet to work","It works , but not with low speed internet","5.0 out of 5 stars","Reviewed in the United States on July 3, 2020","Aziz",371
"Good","Worked as needed","5.0 out of 5 stars","Reviewed in the United States on January 11, 2020","Damion Rogers",371
"Best purchase I have ever made on amazon!!","This has been the best thing I’ve ever bought off Amazon!! I love that I can customize it as well as control my tv with the remote on the app. 1000% worth buying. Would recommend to everyone who’s thinking about getting one","5.0 out of 5 stars","Reviewed in the United States on December 29, 2019","Laura Elizabeth Lunsford",371
"okay","everything was good","5.0 out of 5 stars","Reviewed in the United States on February 22, 2021","Enrique Velasco",371
"Excellent","ExcellentThank you","5.0 out of 5 stars","Reviewed in the United States on March 30, 2019","Adamj467",371
"Perfect","Works perfect","5.0 out of 5 stars","Reviewed in the United States on May 31, 2019","Randy",371
"Excellent product","Excellent product","5.0 out of 5 stars","Reviewed in the United States on May 3, 2019","Sole",371
"Good","The picture quality is good. It is depending of the quality DE internet","5.0 out of 5 stars","Reviewed in the United States on June 17, 2019","alexander",371
"As described","As described","5.0 out of 5 stars","Reviewed in the United States on June 10, 2019","A Chav",371
"Easy to use","Good for watching things on the screen instead of phone.","5.0 out of 5 stars","Reviewed in the United States on January 21, 2020","Tripp Lewis",371
"Don't waste your money","Did not work.","1.0 out of 5 stars","Reviewed in the United States on February 10, 2020","TarunTy",372
"Didn't work for Oculus quest.","Purchased specifically for Oculus casting. Freezes every 15 seconds.","1.0 out of 5 stars","Reviewed in the United States on January 1, 2020","Jesse M",372
"The best purchase ever","I wish I bought this moons ago. I’m able to stream everything directly from my phone. Cast to other TVs as needed.","5.0 out of 5 stars","Reviewed in the United States on April 25, 2021","Pn",372
"Great product","Did everything it says it does and even more.","5.0 out of 5 stars","Reviewed in the United States on March 13, 2021","Eric",372
"I like it","It works great with Google home hub and Spotify for hands-free.","4.0 out of 5 stars","Reviewed in the United States on March 20, 2019","L Wms",372
"Good buy","Works as expected","5.0 out of 5 stars","Reviewed in the United States on June 6, 2020","Mark Carrillo",372
"I liked <U+0001F603>","Excellent","5.0 out of 5 stars","Reviewed in the United States on December 29, 2019","Guillmerly Marquez",372
"Works a lot better than the first generation","I replaced my 1st generation Chromecast with this 3rd generation one, and it works a lot better. The previous one was buffering, the new one is not, and the picture is much better.","5.0 out of 5 stars","Reviewed in the United States on June 28, 2020","Matthew Lourie",372
"INCONVENIENT","This thing is super clunky and inconvenient to use. My phone constantly needed to be reconnected and it would take forever cause this thing has no legit interface. Pay the extra money and get a fire stick or roku. Comes with a remote and has an actual screen you can navigate.","1.0 out of 5 stars","Reviewed in the United States on August 30, 2019","Tejas Chadha",372
"Will by again","Easy to use good product","5.0 out of 5 stars","Reviewed in the United States on January 25, 2021","Bob Sipes",372
"Works perfectly","Turned my dumb TV into a smart one instantly","5.0 out of 5 stars","Reviewed in the United States on March 18, 2019","Stuart E. Neft",373
"Several people have a similar issue with this Chromecast.","This product doesn't work. I am able to connect just fine to run the setup, but as soon as it's finished it ""can't see the Chromecast on this wi-fi network"". Google searched the problem and several people has the same issue with no resolution. Buyers be warned.","1.0 out of 5 stars","Reviewed in the United States on November 5, 2019","Brandon",373
"It sucks. Doesn't work. Don't buy.","The 3rd gen chromecast sucks. I've had it for months and have only ever to successfully use it 3 times. I need to factory reset it atleast 3 times for it to work. Requires over an hour of reseting and unplugging it for it to finally work. Please don't waste your money on this.","1.0 out of 5 stars","Reviewed in the United States on May 28, 2019","Justin Thibideau",373
"An excellent device!","As described.","5.0 out of 5 stars","Reviewed in the United States on May 13, 2019","steelwidow",373
"Perform well","Great product","5.0 out of 5 stars","Reviewed in the United States on December 22, 2019","Amazon Customer",373
"Excelente","Excelente","5.0 out of 5 stars","Reviewed in the United States on May 25, 2019","Neiyangel Delgado",373
"Good for the first time then needs multiple reboots","Freezes all times","1.0 out of 5 stars","Reviewed in the United States on December 17, 2019","amars23",373
"The best","Great need more of then","5.0 out of 5 stars","Reviewed in the United States on September 10, 2019","Frank L.",373
"Great streaming","Great product - better if it had regular channel reception for streaming tv","4.0 out of 5 stars","Reviewed in the United States on April 8, 2021","Jorge A",373
"Good gadget","Everyone she have it","5.0 out of 5 stars","Reviewed in the United States on July 16, 2020","Ishwar Samtani",373
"easy to install","works great!","5.0 out of 5 stars","Reviewed in the United States on May 10, 2019","holly49",374
"Good","Working perfectly with my projector.","5.0 out of 5 stars","Reviewed in the United States on May 16, 2022","George Gogichaishvili",374
"As advertised!","This thing really works! Simple setup.","5.0 out of 5 stars","Reviewed in the United States on September 11, 2021","Praetorian",374
"works perfectly","casting to the tv.","5.0 out of 5 stars","Reviewed in the United States on April 21, 2019","phetom",374
"Easy to use follow the instructions and your lit <U+0001F601><U+0001F44D><U+0001F3FF>","Great i use it daily","5.0 out of 5 stars","Reviewed in the United States on May 6, 2021","Clark Olivier",374
"Easy to set up!!","So I could stream Disney +.","5.0 out of 5 stars","Reviewed in the United States on January 20, 2020","Lizzie",374
"EXCELLENT RECEPTION","WATCHING SPORTS AND MOVIES","5.0 out of 5 stars","Reviewed in the United States on June 10, 2019","Amazon Customer",374
"Great","Great product","4.0 out of 5 stars","Reviewed in the United States on April 27, 2019","Alyssa",374
"I'm like","This product is good","5.0 out of 5 stars","Reviewed in the United States on May 31, 2020","Claudia Perez",374
"Easy to use - best purchase","Absolutely love this! It works great and haven't had any issues casting.","5.0 out of 5 stars","Reviewed in the United States on January 31, 2019","ruffjewel03",374
"Chromecast","Love the products, wish it was a little like Firestick with a controller.","4.0 out of 5 stars","Reviewed in the United States on June 3, 2021","hstef",375
"Llego antes del día.indicado muchas gracias","Excelente <U+0001F44C>llego muy rápido, antes del día indicado.","5.0 out of 5 stars","Reviewed in the United States on May 10, 2021","Juan Pablo",375
"Buy it now","Very good condition","5.0 out of 5 stars","Reviewed in the United States on May 6, 2019","SA",375
"Very good","Very good","5.0 out of 5 stars","Reviewed in the United States on May 21, 2019","Genoveva Medrano",375
"Works good with phone","Worked great easy setup","5.0 out of 5 stars","Reviewed in the United States on July 4, 2019","Lbclassic",375
"Bad quality","This product sucks the sound laggs behind the video and it keeps cutting off and on during watching movies out of no where","1.0 out of 5 stars","Reviewed in the United States on December 25, 2020","kywanna",375
"Not good for iPhone users.","Functionality for iPhone and PC users is very limited. Hulu made some changes that rendered Hulu unusable on my Vizio TV which in itself is really weird, and this does solve that problem. But if you want to cast from your iPhone or even your PC, I'm pretty sure you can't do it. You have to be part of the whole Android/Google ecosphere. I'd say about the only thing I gained from this purchase is the ability to stream Hulu which solves a problem that shouldn't exist.","2.0 out of 5 stars","Reviewed in the United States on February 1, 2022","Savannah",375
"My Son Loves It!!","My son loves this device","5.0 out of 5 stars","Reviewed in the United States on February 13, 2019","BevG",375
"Excelente","Excelente","5.0 out of 5 stars","Reviewed in the United States on July 14, 2020","Edwin z.",375
"Buena calidad","A buen precio","5.0 out of 5 stars","Reviewed in the United States on May 27, 2019","Iekelhfamily",375
"I Recommend","Easy to use","5.0 out of 5 stars","Reviewed in the United States on August 10, 2020","Nyasia",376
"Didn't work","Never connected like the other one i have. It's just sitting there collecting dust.","1.0 out of 5 stars","Reviewed in the United States on November 2, 2020","Rashid",376
"Chrome","Muy buen producto","5.0 out of 5 stars","Reviewed in the United States on December 7, 2019","Natalia",376
"Every tv needs one","All my TVs have one.","5.0 out of 5 stars","Reviewed in the United States on June 14, 2019","eric garay",376
"quick and convenient","Connects fast, no issues, and affordable.","5.0 out of 5 stars","Reviewed in the United States on July 22, 2019","Amazon Customer",376
"10/10","Fun and easy to use. I'm glad I got it.","5.0 out of 5 stars","Reviewed in the United States on December 12, 2019","Alec",376
"Great upgrade from gen 1","Finally replaced my Gen 1, vast mprovement in every way. Love my ChromecastLove my Chromecast","5.0 out of 5 stars","Reviewed in the United States on October 28, 2019","J. Gray",376
"Basic","Very basic","2.0 out of 5 stars","Reviewed in the United States on February 17, 2020","Andrew Gastelum",376
"Worked as expected - easy to set up","Took less then 15 minutes to setup and have working. Much better alternative then ""mirroring"" from my cell.","5.0 out of 5 stars","Reviewed in the United States on May 1, 2020","Amazon Customer",376
"Like it","Works better than the old one.","5.0 out of 5 stars","Reviewed in the United States on January 4, 2019","Mr. Ken",376
"Great gift","Bought as a gift, receiver liked it!","4.0 out of 5 stars","Reviewed in the United States on December 17, 2019","KT",377
"Solid","Good buy. Easy to use.","5.0 out of 5 stars","Reviewed in the United States on June 4, 2021","De'Shaunna Parker",377
"Does not work without internet.","Does not work on hotel wifi.","1.0 out of 5 stars","Reviewed in the United States on April 9, 2022","Michael Richeson",377
"Cheap smart TV for less","Works great.","5.0 out of 5 stars","Reviewed in the United States on January 5, 2021","H20BOSS",377
"Frustrating until it feels like cooperating","I had an older version of this that you could plug into the TV, and the problem was it would always randomly disconnect while playing something- no excuse, not because of wifi or the tv/playstation itself, just because it was old. So I bought this updated version, and while I appreciate it for working differently than the other TV connection devices (roku, apple, etc) far as ease and not needing a remote, it still gives me problems where every time I turn my TV off after using it, I have to unplug to reset it when I want to turn it back on- instead of it just acting normal. It's a major inconvenience if EVERY time I want to use it, it pretends like it doesn't exist (on my laptop) until I go behind the TV and reconnect it, which should've only been a thing to do the very first time I installed. Had it for 2 months now and it honestly pisses me off every time. Would return and give in to the other ones, but return window is up.","3.0 out of 5 stars","Reviewed in the United States on November 9, 2019","Jasmine",377
"Easy to install","Very easy to install. It almost did it itself. Now I can watch on TV my soccer games. Thanks.","5.0 out of 5 stars","Reviewed in the United States on December 10, 2019","Ana M.",377
"Me fascina este producto","Es mi tercer Chromecast. Los amo","5.0 out of 5 stars","Reviewed in the United States on November 13, 2019","Wendy",377
"Need help it doesnt work afyer 3 months","Stopped working after 3 months :( im devestated any help would be nice","5.0 out of 5 stars","Reviewed in the United States on October 4, 2019","Otsmaro",377
"Product was as advertised","Used it to screen my vr on the tv","5.0 out of 5 stars","Reviewed in the United States on January 11, 2022","strongman68",377
"Is easy for me","Works great","5.0 out of 5 stars","Reviewed in the United States on February 25, 2021","Francis Gonzalez",377
"Good device for streaming","Very easy to use and install.","5.0 out of 5 stars","Reviewed in the United States on May 3, 2019","Rimon",378
"Not worth it","I don’t recommend buying this product. It keeps disconnecting while trying to watch something.","1.0 out of 5 stars","Reviewed in the United States on February 26, 2021","Dissa Reyes",378
"half the time it does not work","Half the time it does not work, is very frustrating. Had high hopes","3.0 out of 5 stars","Reviewed in the United States on September 15, 2019","Cameron a.",378
"It's ok.","My husband likes this but only uses this primarily to mirror his phone wirelessly to the tv. I personally like the Fire Stick better.","4.0 out of 5 stars","Reviewed in the United States on February 26, 2019","Amazon Customer",378
"Good","Pretty good product","4.0 out of 5 stars","Reviewed in the United States on March 8, 2019","gloria martinez",378
"Good","Works well easy to set up","5.0 out of 5 stars","Reviewed in the United States on July 25, 2019","danny stout",378
"It gets very hot","Good","4.0 out of 5 stars","Reviewed in the United States on December 27, 2020","Dj",378
"Great product","Easy to install. Works perfectly.","5.0 out of 5 stars","Reviewed in the United States on November 18, 2021","Vladimir Crk",378
"Buy it","Great product. Everyone needs one of these.","5.0 out of 5 stars","Reviewed in the United States on August 17, 2019","Matt",378
"Just What I Wanted","It raised the IQ of my old non smart TV into a smart one. For some reason it didn't install the icons for the various streaming services, but my reason for the purchase of the unit was to cast to this TV from my phone and tablet where I have these services and that it accomplished.","4.0 out of 5 stars","Reviewed in the United States on August 19, 2020","Ray S",378
"Excellent","Works excellent to connect my iPhone to tv wireless and still do other things on your phone while movie playing","5.0 out of 5 stars","Reviewed in the United States on March 27, 2020","Nakia Lee",379
"Working good.","The chromecast device is working fine. Because it is working thru the internet by way of comcast, when the internet traffic is heavy the tv signal becomes sketchy. This is a minor annoyance. When internet traffic is normal or light, tv reception is good with no interuptions. I can use it watch all of the streaming channels that Comcast provides. For me it is well worth the investment.","4.0 out of 5 stars","Reviewed in the United States on March 3, 2020","Leroy G. Wilson",379
"Expensive","Expensive","3.0 out of 5 stars","Reviewed in the United States on April 12, 2021","Alex",379
"Chromecast","Very nice","5.0 out of 5 stars","Reviewed in the United States on December 25, 2019","Penny",379
"Bueno","Muy bueno util","5.0 out of 5 stars","Reviewed in the United States on November 20, 2019","Karla",379
"Freezes up and shuts down after 5 months","After 5 months, it started to would freeze up and shut down. At first it would do it once per movie. Now it does it every 5 min","1.0 out of 5 stars","Reviewed in the United States on July 1, 2019","ucruising2",379
